duns_number,address,firm_name
018206924,"1511 E State Road 434 Ste 2001, Winter Springs, Florida (FL) 32708-5646, United States (USA)",Freshorize USA LLC
530897792,"No. 369, Baocheng Road Economic & Technological Development Zone, Xuancheng City, Anhui 242000, China (CHN)","Front Pharmaceutical, PLC."
543014920,"No.488 Huanghe 12 Road,, Binzhou,  256600, China (CHN)","AMHWA Biopharm Co.,Ltd."
079843248,"State Road #2 Km 60.3 Sabana Hoyos, Arecibo, Puerto Rico (PR) 00688, United States (USA)","AIAC International Pharma, LLC."
079825711,"3701 & 3725 Concorde Parkway, Chantilly, Virginia (VA) 20151, United States (USA)",Granules Pharmaceuticals Inc.
079922908,"4147 Goldmine Rd, Monroe, North Carolina (NC) 28110, United States (USA)","Glenmark Pharmaceuticals Inc., USA"
004028979,"1230 Greenwich Avenue, Warwick, Rhode Island (RI) 02886, United States (USA)","Molecular MS Diagnostics, LLC"
184862928,"3945 Lakefield Court, Suwanee, Georgia (GA) 30024, United States (USA)","Materials Analytical Services, LLC"
079203494,"4020 Gannett Avenue, Des Moines, Iowa (IA) 50321, United States (USA)","Surmasis Pharmaceutical, LLC"
079839141,"600 Delran Pkwy, Delran, New Jersey (NJ) 08075, United States (USA)","Carnegie Pharmaceuticals, LLC"
421255689,"No. 11, Nanfeng Avenue, Salt Lake High-tech Industrial Development Zone, Yuncheng, Shanxi 044000, China (CHN)","CSPC Yinhu Pharmaceutical Co., Ltd."
699370190,"567-3 Huaguoshan Avenue, 3rd Floor, Economic and Technological Development Zone, Lianyungang, Jiangsu 222069, China (CHN)","Jiangsu Hengrui Pharmaceuticals Co., Ltd. (Huaguoshan Avenue Lab)"
654147255,"7 Kunlunshan Road, Economic and Technological Development Zone, Lianyungang, Jiangsu 222047, China (CHN)","Jiangsu Hengrui Pharmaceuticals Co., Ltd."
300453240,"Uferstrasse 15, Orth an der Donau, Niederosterreich 2304, Austria (AUT)",Pfizer Manufacturing Austria GmbH
544988738,"No. 17, Huanghe Dong Road, Juancheng, Heze, Shandong 274600, China (CHN)","Shandong Luxi Pharmaceutical Co., Ltd."
544341447,"No.1 Wusong Road Wanxiu District, Wuzhou, Guangxi 543000, China (CHN)","Wuzhou Huangpu Chemical Pharmaceutical Co., Ltd."
833677136,"4636 BIT AND SPUR RD STE A, Mobile, Alabama (AL) 36608, United States (USA)","DOCRX, Inc."
009260217,"2929 Northup Way, Bellevue, Washington (WA) 98004, United States (USA)","Pascal Company, Inc."
544322244,"No.36 Zhujiang Road, Shijiazhuang,  050035, China (CHN)",Yiling Pharmaceutical Ltd
079266533,"10801 Golf Course Rd. NW, Albuquerque, New Mexico (NM) 87114, United States (USA)","Home Medical Equipment Specialists, LLC"
044626697,"301 S Main St, Blanding, Utah (UT) 84511, United States (USA)",Mountain West Medical Supply LLC
190165592,"12530 SE Jennifer Street, Clackamas, Oregon (OR) 97015, United States (USA)",Wilbur-Ellis Nutrition LLC
460391370,"Calle Alicante, 8-10, Arganda Del Rey,  28500, Spain (ESP)",H C Clover Productos Y Servicios SL
679914791,"No.118, Tengda Road, U-Good Medical Equipment Industrial Park, Tianjin, Tianjin 300401, China (CHN)",TIANJIN YANSHENG INDUSTRIAL TRADE COMPANY
650174378,"Sy No. 76P, 80P, Doddakannelli, Sarjapur Road, Varthur Hobli, Bangalore,  560035, India (IND)",WIPRO LIMITED
958959194,"940 Matley Ln Ste14, Reno, Nevada (NV) 89502-2139, United States (USA)",A + OXYGEN & D.M.E.
080541585,"12782 Currie Ct, Livonia, Michigan (MI) 48150, United States (USA)",Purolea Cosmetics Lab
080500808,"1000 Avenida Acaso, Camarillo, California (CA) 93012-5037, United States (USA)",COHERUS BIOSCIENCES
079341032,"101 N Chestnut Street, Winston-Salem, North Carolina (NC) 27101, United States (USA)","Novex Innovations, LLC"
609558051,"716 S Oregon Ave, Pasco, Washington (WA) 99301, United States (USA)","Oxarc, LLC"
986063166,"Raheen Business Park, LIMERICK,  , Ireland (IRL)",REGENERON IRELAND DESIGNATED ACTIVITY COMPANY
079254320,"94 World Wide Drive, Dawsonville, Georgia (GA) 30534, United States (USA)",Direct Rx
042097505,"N 800 County Road CB, Appleton, Wisconsin (WI) 54914, United States (USA)",Agnitio Inc.
079874098,"2735 19TH ST S, Salem, Oregon (OR) 97302, United States (USA)",Linde Gas & Equipment Inc.
421335885,"99 Haike Road, Bldg. 3, 1st & 2nd Flr., Pudong New District, Shanghai,  201210, China (CHN)",Sinotherapeutics Inc.
117922533,"190 Everett Avenue, Chelsea, Massachusetts (MA) 02150-1817, United States (USA)","Catalent Massachusetts, LLC"
248599412,"3005, Jose-Maria Rosell Avenue, Saint-Hyacinthe, Quebec J2S 0J9, Canada (CAN)",Sterinova Inc.
079957180,"454 County Road 142, Corning, Arkansas (AR) 72422, United States (USA)","Peco Foods, Inc."
571772875,"13 COURS JACQUES OFFENBACH, VALENCE, DROME 26000, France (FRA)",SERVIPAC
986844720,"Hořátev 104, Hořátev,  289 13, Czech Republic (CZE)","Biomedica, spol. s r.o. - provozovna Hořátev"
619384535,"1032 Front Ave Sw, New Philadelphia, Ohio (OH) 44663-2076, United States (USA)","Gemstone Gas, LLC"
547517243,"3 Tongyun Road, Datong City, Shanxi 037000, China (CHN)","Datong Tongxing Antibiotic Co., Ltd"
555361198,"Long Duc Industrial Zone, Long Duc Ward, Long Thanh District, Dong Nai 810000, Vietnam (VNM)",Terumo BCT Vietnam Co. Ltd.
915793916,"Survey No. 44B, 49A & 49B, Village-Naldhari, Survey No. 126,127, 130,131, 132,133, Village-Valia, Plot No. 7/1 & 7/2, Valia GIDC, Tal- Valia, Bharuch, Gujarat 393135, India (IND)",Intas Pharmaceuticals Limited
650916617,"Plot No. 104 to 109 and Part of 112 and 113,Ramky pharma city India Limited-SEZ, JNPC, Parawada Mandal, Anakapalli District, Visakhapatnam, AP 531019, India (IND)",Alivira Animal Health Limited
439165733,"STRADELLO AGGAZZOTTI 104, MODENA, MO I-41126, Italy (ITA)",NEOTRON SPA
464262668,"CALLE DEL ORO, 45 - NAV 14, COLMENAR VIEJO, ES 28770, Spain (ESP)",ADVANCED DISPERSED PARTICLES SL.
547707195,"Zhongbei Industrial Park, Beishicao Town, Shunyi District, Beijing 101301, China (CHN)","Beijing Sciecure Pharmaceutical Co., Ltd."
080987344,"42353 170th Street, Glencoe, Minnesota (MN) 55336, United States (USA)","Recombinetics, Inc."
949764182,"4001 N US HWY 183, LOCKHART, Texas (TX) 78644-3144, United States (USA)",ASKE Solutions
591383294,"L 1 129 Hurstmere Rd, Auckland,  0622, New Zealand (NZL)",AFT PHARMACEUTICALS LIMITED
079597499,"6641 N Belt Line Rd Ste 120, Irving, Texas (TX) 75063, United States (USA)",CED Analytical Laboratory Inc.
078883523,"1101 N 16TH AVE, YAKIMA, Washington (WA) 98902, United States (USA)",HOWARDS MEDICAL LLC dba Howards Medical Supply
057193721,"450 Us Highway 51 Byp N, Dyersburg, Tennessee (TN) 38024-3655, United States (USA)","Wells Pharmacy, Inc"
067020838,"4921 Eagle Lake Drive, Fort Collins, Colorado (CO) 80524, United States (USA)",Kansas Analytical Services LLC
332358501,"Hemmelrather Weg 201, Leverkusen, North Rhine-Westphalia 51377, Germany (DEU)",Biofrontera Pharma GmbH
528194761,"No. 5, Yanshan Rd Ecological Chemical Technology Industrial Park, Suqian, Jiangsu 223800, China (CHN)","Jiangsu Alpha Pharmaceutical Co., Ltd."
650963619,"(Unit-V), Gundlamachnoor (Village), Hathnoora (Mandal), Sangareddy, Telangana 502296, India (IND)",Honour Lab Limited
521800649,"Harakefet st., NEOT HOVAV,  8551600, Israel (ISR)",Mapi-Pharma Ltd.
751128462,"Velimese Organize Sanayi Bolgesi 212. Sok. No :1/1 Ergene, Tekirdag,  59930, Turkey (TUR)",KOZMO KIMYA SANAYI VE DIS TICARET LIMITED SIRKETI CORLU SUBESI
656044344,"No. 182, Zhongshan Rd., Xinshi Dist., Tainan City,  74442, Taiwan (TWN)",Swiss Pharmaceutical Company Limited
119371190,"2004 Orville Drive North, RONKONKOMA, New York (NY) 11779, United States (USA)","Prodose, Inc."
595396775,"23 Tuas South Avenue 6, Singapore, Singapore 637022, Singapore (SGP)",AbbVie Operations Singapore Pte. Ltd.
544311907,"No. 100 Yihe Road, Hedong District, Linyi, Shandong 276023, China (CHN)","Dong Yuan Technology Co., Ltd."
851194279,"Near Round-About 13, Plot No MO0502, Dubai,  P.O. Box 17404, United Arab Emirates (ARE)",LIFEPharma FZE
108353231,"3501 Tricenter Blvd Ste C, Durham, North Carolina (NC) 27713-1868, United States (USA)","Avista Pharma Solutions, Inc. dba Cambrex"
081327521,"1240 Innovation Way, Fall River, Massachusetts (MA) 02720, United States (USA)",MassBiologics South Coast
044610128,"623 Highland Colony Pkwy Ste 100, Ridgeland, Mississippi (MS) 39157-6076, United States (USA)",Advanced Infusion Solutions
047833462,"1106 S VIRGINIA ST, TERRELL, Texas (TX) 75160, United States (USA)",MITCHELL WELDING SUPPLY
872216409,"Plot No 20, Road No12, Tech Park Nacharam, Hyderabad, Telangana 500076, India (IND)",Perfomics Analytical Labs LLP
079941307,"1522 217th Pl, SE, Bothell, Washington (WA) 98021, United States (USA)","Juno Therapeutics, Inc."
650769644,"Survey Number 299,Malkapur (Village & post), Choutuppal Mandal,, Yadadri - Bhuvanagiri District, Telangana 508 252, India (IND)",Shree Jaya Laboratories Private Limited
038187093,"1195 Trademark Dr 102b, Reno, Nevada (NV) 89521, United States (USA)","Integrated Commercialization Solutions, LLC"
650923399,"Plot Nos. 253 & 254, Thandya Industrial Area, Thandapura, Nanjangud, Mysuru, Karnataka 571301, India (IND)",SOLARA ACTIVE PHARMA SCIENCES LIMITED
079405902,"5501 Research Park Boulevard, Madison, Wisconsin (WI) 53719, United States (USA)","LSNE-Madison, LLC, D/B/A: PCI Pharma Services"
079342773,"5421 Highway 25 N, Hodges, South Carolina (SC) 29653, United States (USA)",Colgate-Palmolive Company
542977621,"No. 369 Yuzhou South Road, Lianyungang, Jiangsu Province 222062, China (CHN)","Chia Tai Tianqing Pharmaceutical Group Co., Ltd."
088213379,"1700 Chisholm Trail Rd, Round Rock, Texas (TX) 78681, United States (USA)",Microchem Laboratory
545385387,"No.66, Jianshe Road, Zhumadian, Henan Province 463000, China (CHN)","Henan Topfond Sci-Tech Co., Ltd."
080249271,"345 Toy Wright Road, Jefferson, Georgia (GA) 30549, United States (USA)",Reckitt Benckiser LLC
078862060,"10501 S Orange Ave, STE 124, Orlando, Florida (FL) 32824, United States (USA)",Profounda Inc
080119240,"5 Cedar Brook Drive, Cranbury, New Jersey (NJ) 08512, United States (USA)",Tulex Pharmaceuticals Inc
689059789,"37 Jeongjung 3-gil, Osong-eup, Heungdeok-gu, Cheongju,  28164, Korea, South (KOR)","KOREA COSPACK CO., LTD"
004862271,"2920 E Ricker Way, Anaheim, California (CA) 92806, United States (USA)",Orange Lab
650918514,"Unit-IV, Plot No.16, APIIC, M.P.SEZ, Menakuru Village, Naidupeta Mandal, Tirupati District, Tirupati, Andhra Pradesh 524421, India (IND)",APL HEALTHCARE LIMITED
051194161,"6696 Mesa Ridge Road. Ste B, San Diego, California (CA) 92121, United States (USA)",Source Bioscience Inc
549599984,"Floor 9, Building 1, No.760, Xinjunhuan Road, Minhang District, Shanghai,  201112, China (CHN)","NSF (Shanghai) Testing Technology Co., Ltd"
833218329,"4714 East Trent Avenue, Spokane, Washington (WA) 99206, United States (USA)",Purina Animal Nutrition LLC
421278427,"No.2, The Third Branch Road Huanan Road, Yan Jia, Changshou District, Chongqing, Chongqing 401221, China (CHN)","Chongqing Carelife Pharmaceutical Co., Ltd."
650921856,"Sy No: 408 To 412, 418 To 435, 437 To 445, 452 to 459, TSIIC, SEZ, Plot No: S-5/B, S-6 & S-7, Polepally Village, Jadcherla Mandal, Mahabubnagar, Telangana 509302, India (IND)",EUGIA SEZ PRIVATE LIMITED
543330996,"Room 801,803,805, Suite D, Jianye Building, Industries Zone, Huoju High-Tech Zone, Xiamen, -Select State- 361115, China (CHN)","Xiamen Sinopeg Biotech Co., Ltd."
469526093,"Calle Vía Complutense 138, Alcalá de Henares,  28805, Spain (ESP)",LABORATORIOS FARMACEUTICOS ROVI S.A.
042618070,"4122 S. Grove Road, Spokane, Washington (WA) 99224-5326, United States (USA)","Silgan Unicep Packaging, LLC."
347941502,"RUE DES QUATRE FILLES, EPERNON,  28230, France (FRA)",LABORATOIRES EXPANSCIENCE
546626586,"No. 88 Taiji Road, Jimo District, Qingdao, Shandong 266200, China (CHN)","Qingdao BAHEAL Pharmaceutical Co.,Ltd."
027112283,"200 E 1ST St, Springtown, Texas (TX) 76082, United States (USA)",Ward Welding & Supply Inc
547163139,"No. 28, Jichang Road, Lishui, Nanjing, Jiangsu 211200, China (CHN)",Nanjing Xingyin Pharmaceutical Group Co. Ltd.
017758658,"3940 Fujifilm Way, College Station, Texas (TX) 77845, United States (USA)","FUJIFILM Diosynth Biotechnologies Texas, LLC"
079908074,"1400 Cargo Ct, Minooka, Illinois (IL) 60447-8442, United States (USA)","AIRGAS USA, LLC"
196409143,"11933 Woodruff Ave, Downey, California (CA) 90241-5601, United States (USA)","Cosmetic Lab, Inc."
079955018,"100 Riggs Ave, Merced, California (CA) 95340, United States (USA)","Merced Medical Supply, Inc."
872201704,"Unit-1, Sy. No. 550, 551 & 552, Kolthur Village, Shamirpet Mandal, Medchal-Malkajgiri, Telangana 500101, India (IND)",EUGIA Pharma Specialities Limited
863363535,"Plot No. 64 to 67, Phase-II, Chemical zone, IDA-Pashamylaram,, Sangareddy, Hyderabad, Telangana 502319, India (IND)",VENKAR CHEMICALS PRIVATE LIMITED
528192280,"No. 34 Bihai Road, Ao Tou Daya Bay, Huizhou, Guangdong 516082, China (CHN)",Clariant Chemicals (Huizhou) Ltd
080330739,"1800 Union Airpark Boulevard, Union, Ohio (OH) 45377, United States (USA)",The Procter & Gamble Distributing LLC
079843051,"1205 Westlakes Drive, Suite 275, Berwyn, Pennsylvania (PA) 19312, United States (USA)","Nordic Pharma, Inc."
031174308,"11500 Golden Isle East, Surrency, Georgia (GA) 31563, United States (USA)","Fries Farms, LLC."
968943618,"121 Sheep Davis Rd, Pembroke, New Hampshire (NH) 03275-3710, United States (USA)","AIRGAS USA, LLC"
009718967,"5660 West End Rd, Arcata, California (CA) 95521-9202, United States (USA)","AIRGAS USA, LLC"
915840232,"Plot no 36,37 & 38, Thanam village, JN Pharma City, Parawada Mandal,, Visakhapatnam, Andhra Pradesh 531021, India (IND)",ALKALI METALS LIMITED
080082538,"255 Andover St, Wilmington, Massachusetts (MA) 01887, United States (USA)","Middlesex Gases &Technologies, Inc."
554401861,"No. 268 Tianrun Road, Wendeng Economic Development Zone, Weihai, Shandong 264400, China (CHN)","Dijia Pharmaceutical Group Co., Ltd"
008859720,"8204 PULASKI HWY, BALTIMORE, Maryland (MD) 21237, United States (USA)",EARLBECK CORPORATION
913490744,"Av. Dr. Romeu Tortima, 452, Campinas, Sao Paulo 13084-791, Brazil (BRA)",Allergisa Pesquisa Dermato-Cosmetica Ltda
694860170,"171, Haean-ro, Danwon-gu, Ansan, Gyeonggi-do 15610, Korea, South (KOR)","ST Pharm Co., Ltd."
338290598,"Via Galileo Galilei,19, CAPONAGO, MB 20867, Italy (ITA)",Adienne S.r.l.
832463090,"5545 Burnside Drive - HMO - SIC Code: 80110302, Rockville, Maryland (MD) 20853, United States (USA)","Medicine Invention Design, Inc."
871409551,"Khasara Number 19M, Village Raipur, Pargana Bhagwanpur, Dist. Haridwar, Roorkee, Uttarakhand 247667, India (IND)",YASH PHARMACEUTICALS
828138375,"23300 US Highway 160, Walsenburg, Colorado (CO) 81089, United States (USA)",Chae Organics LLC
069990880,"75 Francis Street, Boston, Massachusetts (MA) 02115, United States (USA)","BRIGHAM AND WOMEN`S HOSPITAL, INC., THE"
915854723,"Plot No. 4708, GIDC Industrial Estate, Ankleshwar, Gujarat 393002, India (IND)",Sun Pharmaceutical Industries Limited
037540664,"5110 Campus Drive, Suite 137, Plymouth Meeting, Pennsylvania (PA) 19462, United States (USA)",Vascular Strategies LLC
421352058,"No.338 Shanghai Road, Binjiang Pharm-Chem, Nantong, Jiangsu 226221, China (CHN)","Jiangsu Chengxin Pharmaceutical Co., Ltd."
544503502,"Makou industrial park, Yongxiu county, Jiujiang, Jiangxi 330300, China (CHN)","Jiangxi Dentalbright Technology Co., Ltd"
833067841,"3 Paoli Plaza, Suite C, Paoli, Pennsylvania (PA) 19301, United States (USA)","Womens Choice Pharmaceuticals, LLC"
421318816,"No.3 Donghai Fourth Avenue, Zhejiang Toumen Port Economic Development Zone, Linhai, Taizhou, Zhejiang 317016, China (CHN)",Taizhou Xianju Pharmaceutical Co. Ltd.
104710627,"2660 Patton Road, Saint Paul, Minnesota (MN) 55113, United States (USA)",Ferring Microbiome Inc.
118999188,"2758 CIRCLEPORT DR, ERLANGER, Kentucky (KY) 41018, United States (USA)","LGM PHARMA, LLC"
692076308,"25-wadai, Tsukuba, Ibaraki 300-4247, Japan (JPN)","Nippon Shikizai,inc."
114807756,"2521 Olson Drive, Chippewa Falls, Wisconsin (WI) 54729, United States (USA)",Great Northern Corporation
079174044,"421 Palmer Street, Chippewa Falls, Wisconsin (WI) 54729, United States (USA)",Great Northern Corporation
253152966,"5160 Decarie Boulevard Ste 330, Montreal, Quebec H3X 2H9, Canada (CAN)",Abich Inc
148914927,"7200 Industrial Row Drive, Suite 200, Mason, Ohio (OH) 45040, United States (USA)","Aprecia Pharmaceuticals, LLC"
078275754,"35 Northeast Industrial Rd. 2nd Floor, Branford, Connecticut (CT) 06405, United States (USA)",FreeThink Technologies Inc.
675980468,"Plot No.6406, 6407, 6411 G.I.D.C. Estate,, Ankleshwar, District - Bharuch, Gujarat 393 002, India (IND)",Rusan Pharma Ltd.
650864775,"Plot - 64 & 65, Survey Number 342 ALEAP Industrial Estate Gajularamaram Village Quthbullapur Mandal, Hyderabad, Telangana 500078, India (IND)",AIRIS PHARMA PRIVATE LIMITED
528190904,"No. 2 workshop, No.10 Yonghui Road, Sanzao Town, Jinwan District, Zhuhai, Guangdong 519040, China (CHN)","ZHUHAI HAIRUIDE BIOSCIENCE AND TECHNOLOGY CO.,LTD"
544377996,"No.259 North Keyuan Rd Technology & Industry Zone, Ninghai, Ningbo, Zhejiang 315600, China (CHN)","Zhejiang Ayan Biotech Co.,Ltd."
084478941,"8004 West Woodlark St., Boise, Idaho (ID) 83709-2869, United States (USA)","Spencer Specialty Products, Inc"
841882128,"No.568, Langong Road Jinshan Industrial Zone, Shanghai, Shanghai 200000, China (CHN)","Shanghai Chuanyue Biotechnology Co., Ltd."
544463340,"No. 690, Jianlin Road, Suzhou New District, Suzhou, Jiangsu 215151, China (CHN)",Zoetis Suzhou Manufacturing Co Ltd
006074579,"1923 Beloit Ave, Janesville, Wisconsin (WI) 53546, United States (USA)","DeVere Company, Inc."
078818844,"4238 Technology Drive, Durham, North Carolina (NC) 27704, United States (USA)","Almac Clinical Services, LLC"
079955366,"4343 W 62nd St, Indianapolis, Indiana (IN) 46268, United States (USA)","Cardinal Health 414, LLC"
090757366,"3200 Lakeville Hwy, Petaluma, California (CA) 94954, United States (USA)","Synergy Health AST, LLC"
527984511,"No.88, Changshan Shuixi Village, Xuebu Town, Jintan District, Changzhou,  213235, China (CHN)","Jiangsu Jingye Pharmaceutical Co., Ltd."
080591151,"113 N SHORECREST RD, Columbia, South Carolina (SC) 29209, United States (USA)","AMERICAN WELDING & GAS, INC."
784134132,"4990 S Indianapolis Rd, Whitestown, Indiana (IN) 46075, United States (USA)",Stephen Gould Corporation
794041272,"42247 12th St W Ste 115, Lancaster, California (CA) 93534, United States (USA)",High Desert Respiratory
650921799,"Plot No. 115, HPSIDC Industrial Area Davni, P.O. Gurumajra, Tehsil Nalagarh, Solan, Himachal Pradesh 174101, India (IND)",ACME GENERICS PRIVATE LIMITED
036913891,"27820 Fremont Ct, Unit 3, Valencia, California (CA) 91355, United States (USA)",PR Personal Care Laboratories
007076552,"3080 LA JOLLA ST, ANAHEIM, California (CA) 92806, United States (USA)",TECHNICHEM CORP
080108607,"8320 Camino Santa Fe Ste 100, San Diego, California (CA) 92121, United States (USA)","Verio Healthcare, Inc."
