ndc_code,proprietary_name,drug_dosage,drug_strength,ndc_id,drug_id,manufacturer_name
63323-285-20,Naropin,Injection,2 mg/1 mL,5554,179,"Fresenius Kabi USA, LLC"
63323-285-20,Naropin,Injection,2 mg/1 mL,5555,135,"Fresenius Kabi USA, LLC"
63323-285-20,Naropin,Injection,2 mg/1 mL,5556,56,"Fresenius Kabi USA, LLC"
63323-285-20,Naropin,Injection,2 mg/1 mL,5557,55,"Fresenius Kabi USA, LLC"
63323-285-20,Naropin,Injection,2 mg/1 mL,5558,32,"Fresenius Kabi USA, LLC"
60505-6282-6,Carboplatin,Injection,450 mg/45 mL (10 mg/mL) Multiple Dose Vial,5559,615,Teyro Labs
60505-6282-6,Carboplatin,Injection,450 mg/45 mL (10 mg/mL) Multiple Dose Vial,5560,595,Teyro Labs
60505-6282-6,Carboplatin,Injection,450 mg/45 mL (10 mg/mL) Multiple Dose Vial,5561,584,Teyro Labs
60505-6282-6,Carboplatin,Injection,450 mg/45 mL (10 mg/mL) Multiple Dose Vial,5562,372,Teyro Labs
60505-6282-6,Carboplatin,Injection,450 mg/45 mL (10 mg/mL) Multiple Dose Vial,5563,361,Teyro Labs
60505-6282-6,Carboplatin,Injection,450 mg/45 mL (10 mg/mL) Multiple Dose Vial,5564,317,Teyro Labs
60505-6282-6,Carboplatin,Injection,450 mg/45 mL (10 mg/mL) Multiple Dose Vial,5565,312,Teyro Labs
60505-6282-6,Carboplatin,Injection,450 mg/45 mL (10 mg/mL) Multiple Dose Vial,5566,279,Teyro Labs
60505-6282-6,Carboplatin,Injection,450 mg/45 mL (10 mg/mL) Multiple Dose Vial,5567,128,Teyro Labs
60505-6282-6,Carboplatin,Injection,450 mg/45 mL (10 mg/mL) Multiple Dose Vial,5568,100,Teyro Labs
60505-6282-6,Carboplatin,Injection,450 mg/45 mL (10 mg/mL) Multiple Dose Vial,5569,35,Teyro Labs
63304-692-01,Clindamycin Hydrochloride,Capsule,150 mg,5570,568,Sun Pharmaceutical Industries Limited
25021-828-50,Leucovorin Calcium Preservative Free,Injection,500 mg/50 mL,5571,618,Sagent Pharmaceuticals
25021-828-50,Leucovorin Calcium Preservative Free,Injection,500 mg/50 mL,5572,571,Sagent Pharmaceuticals
25021-828-50,Leucovorin Calcium Preservative Free,Injection,500 mg/50 mL,5573,404,Sagent Pharmaceuticals
25021-828-50,Leucovorin Calcium Preservative Free,Injection,500 mg/50 mL,5574,401,Sagent Pharmaceuticals
25021-828-50,Leucovorin Calcium Preservative Free,Injection,500 mg/50 mL,5575,278,Sagent Pharmaceuticals
25021-828-50,Leucovorin Calcium Preservative Free,Injection,500 mg/50 mL,5576,222,Sagent Pharmaceuticals
25021-828-50,Leucovorin Calcium Preservative Free,Injection,500 mg/50 mL,5577,184,Sagent Pharmaceuticals
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5578,600,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5579,510,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5580,468,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5581,463,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5582,457,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5583,441,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5584,300,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5585,289,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5586,152,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5587,111,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5588,80,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5589,79,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5590,72,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5591,71,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5592,40,"Hospira, Inc., a Pfizer Company"
0409-9137-05,Lidocaine Hydrochloride Preservative Free In Plastic Container,Injection,"50 mg/5mL (1%, 10 mg/1 mL) Syringes",5593,19,"Hospira, Inc., a Pfizer Company"
0703-3678-01,Methotrexate Sodium Preservative Free,Injection,25 mg/1 mL,5594,619,"Teva Pharmaceuticals USA, Inc."
0703-3678-01,Methotrexate Sodium Preservative Free,Injection,25 mg/1 mL,5595,458,"Teva Pharmaceuticals USA, Inc."
0703-3678-01,Methotrexate Sodium Preservative Free,Injection,25 mg/1 mL,5596,414,"Teva Pharmaceuticals USA, Inc."
0703-3678-01,Methotrexate Sodium Preservative Free,Injection,25 mg/1 mL,5597,239,"Teva Pharmaceuticals USA, Inc."
0703-3678-01,Methotrexate Sodium Preservative Free,Injection,25 mg/1 mL,5598,82,"Teva Pharmaceuticals USA, Inc."
0703-3678-01,Methotrexate Sodium Preservative Free,Injection,25 mg/1 mL,5599,21,"Teva Pharmaceuticals USA, Inc."
13811-700-30,Methylphenidate Hydrochloride,"Tablet, Extended Release",63 mg,5600,644,"Trigen Laboratories, LLC"
13811-700-30,Methylphenidate Hydrochloride,"Tablet, Extended Release",63 mg,5601,555,"Trigen Laboratories, LLC"
13811-700-30,Methylphenidate Hydrochloride,"Tablet, Extended Release",63 mg,5602,546,"Trigen Laboratories, LLC"
13811-700-30,Methylphenidate Hydrochloride,"Tablet, Extended Release",63 mg,5603,498,"Trigen Laboratories, LLC"
13811-700-30,Methylphenidate Hydrochloride,"Tablet, Extended Release",63 mg,5604,464,"Trigen Laboratories, LLC"
13811-700-30,Methylphenidate Hydrochloride,"Tablet, Extended Release",63 mg,5605,321,"Trigen Laboratories, LLC"
13811-700-30,Methylphenidate Hydrochloride,"Tablet, Extended Release",63 mg,5606,148,"Trigen Laboratories, LLC"
13811-700-30,Methylphenidate Hydrochloride,"Tablet, Extended Release",63 mg,5607,75,"Trigen Laboratories, LLC"
13811-700-30,Methylphenidate Hydrochloride,"Tablet, Extended Release",63 mg,5608,9,"Trigen Laboratories, LLC"
25021-131-82,Metronidazole,Injection,500 mg/100 mL,5609,419,InfoRLife SA
25021-131-82,Metronidazole,Injection,500 mg/100 mL,5610,397,InfoRLife SA
25021-131-82,Metronidazole,Injection,500 mg/100 mL,5611,207,InfoRLife SA
25021-131-82,Metronidazole,Injection,500 mg/100 mL,5612,193,InfoRLife SA
25021-131-82,Metronidazole,Injection,500 mg/100 mL,5613,31,InfoRLife SA
70069-062-10,Ropivacaine Hydrochloride,Injection,2 mg/1 mL,5614,487,"Somerset Therapeutics, LLC"
70069-062-10,Ropivacaine Hydrochloride,Injection,2 mg/1 mL,5615,410,"Somerset Therapeutics, LLC"
70069-062-10,Ropivacaine Hydrochloride,Injection,2 mg/1 mL,5616,225,"Somerset Therapeutics, LLC"
70069-062-10,Ropivacaine Hydrochloride,Injection,2 mg/1 mL,5617,214,"Somerset Therapeutics, LLC"
70069-062-10,Ropivacaine Hydrochloride,Injection,2 mg/1 mL,5618,179,"Somerset Therapeutics, LLC"
70069-062-10,Ropivacaine Hydrochloride,Injection,2 mg/1 mL,5619,135,"Somerset Therapeutics, LLC"
70069-062-10,Ropivacaine Hydrochloride,Injection,2 mg/1 mL,5620,56,"Somerset Therapeutics, LLC"
70069-062-10,Ropivacaine Hydrochloride,Injection,2 mg/1 mL,5621,55,"Somerset Therapeutics, LLC"
70069-062-10,Ropivacaine Hydrochloride,Injection,2 mg/1 mL,5622,32,"Somerset Therapeutics, LLC"
42543-493-01,Amantadine Hydrochloride,Capsule,100 mg,5623,169,Strides Pharma Inc.
42543-493-01,Amantadine Hydrochloride,Capsule,100 mg,5624,153,Strides Pharma Inc.
0591-5715-01,Amoxapine,Tablet,100 mg,5625,605,"Teva Pharmaceuticals USA, Inc."
65862-071-01,Amoxicillin,"Powder, For Suspension",400 mg/5 mL,5626,460,Aurobindo Pharma USA
65862-071-01,Amoxicillin,"Powder, For Suspension",400 mg/5 mL,5627,209,Aurobindo Pharma USA
0832-1055-90,Baclofen,Tablet,20 mg,5628,341,"Upsher-Smith Laboratories, LLC"
63323-476-37,Nesacaine,Injection,20 mg/1 mL,5629,334,"Fresenius Kabi USA, LLC"
63304-692-03,Clindamycin Hydrochloride,Capsule,150 mg,5630,568,Sun Pharmaceutical Industries Limited
0310-6780-30,Qtern,Tablet,10 mg; 5 mg,5631,592,AstraZeneca AB
0310-6780-30,Qtern,Tablet,10 mg; 5 mg,5632,415,AstraZeneca AB
0053-6871-00,Stimate,Spray,1.5 mg/1 mL,5633,297,Ferring
0053-6871-00,Stimate,Spray,1.5 mg/1 mL,5634,87,Ferring
0338-1005-02,Dopamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,80 mg/100 mL,5635,613,Baxter Healthcare
0338-1005-02,Dopamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,80 mg/100 mL,5636,306,Baxter Healthcare
0338-1005-02,Dopamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,80 mg/100 mL,5637,234,Baxter Healthcare
0338-1005-02,Dopamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,80 mg/100 mL,5638,142,Baxter Healthcare
0338-1005-02,Dopamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,80 mg/100 mL,5639,85,Baxter Healthcare
62135-736-90,Flurazepam Hydrochloride,Capsule,15 mg,5640,608,Chartwell Molecular Holdings LLC
62135-736-90,Flurazepam Hydrochloride,Capsule,15 mg,5641,570,Chartwell Molecular Holdings LLC
62135-736-90,Flurazepam Hydrochloride,Capsule,15 mg,5642,12,Chartwell Molecular Holdings LLC
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5643,609,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5644,530,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5645,526,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5646,509,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5647,408,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5648,375,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5649,344,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5650,343,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5651,329,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5652,323,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5653,286,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5654,274,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5655,175,"Hospira, Inc., a Pfizer Company"
0409-2634-01,Hydromorphone Hydrochloride,Injection,10 mg/1 mL,5656,74,"Hospira, Inc., a Pfizer Company"
55150-439-10,Ketamine Hydrochloride,Injection,50 mg/1 mL,5657,440,Eugia US LLC
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5658,539,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5659,502,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5660,490,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5661,486,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5662,453,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5663,433,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5664,378,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5665,310,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5666,271,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5667,223,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5668,219,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5669,183,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5670,146,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5671,124,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5672,88,Rhodes Pharmaceuticals L.P.
42858-163-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,5673,8,Rhodes Pharmaceuticals L.P.
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5674,539,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5675,502,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5676,490,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5677,486,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5678,453,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5679,433,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5680,378,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5681,310,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5682,271,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5683,223,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5684,219,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5685,183,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5686,146,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5687,124,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5688,88,"Teva Pharmaceuticals USA, Inc."
0480-3569-01,Lisdexamfetamine Dimesylate,Capsule,50 mg,5689,8,"Teva Pharmaceuticals USA, Inc."
0832-1112-60,Memantine Hydrochloride,Tablet,5 mg,5690,206,"Upsher-Smith Laboratories, LLC"
0832-1112-60,Memantine Hydrochloride,Tablet,5 mg,5691,37,"Upsher-Smith Laboratories, LLC"
62135-485-90,Quinapril Hydrochloride,Tablet,10 mg,5692,632,Chartwell Molecular Holdings LLC
62135-485-90,Quinapril Hydrochloride,Tablet,10 mg,5693,581,Chartwell Molecular Holdings LLC
62135-485-90,Quinapril Hydrochloride,Tablet,10 mg,5694,511,Chartwell Molecular Holdings LLC
62135-485-90,Quinapril Hydrochloride,Tablet,10 mg,5695,149,Chartwell Molecular Holdings LLC
62135-485-90,Quinapril Hydrochloride,Tablet,10 mg,5696,117,Chartwell Molecular Holdings LLC
0409-5555-02,Sodium Bicarbonate,Injection,"2.5 mEq/5 mL (4.2%, 0.5 mEq/mL)",5697,647,"Hospira, Inc., a Pfizer Company"
0409-5555-02,Sodium Bicarbonate,Injection,"2.5 mEq/5 mL (4.2%, 0.5 mEq/mL)",5698,485,"Hospira, Inc., a Pfizer Company"
0409-5555-02,Sodium Bicarbonate,Injection,"2.5 mEq/5 mL (4.2%, 0.5 mEq/mL)",5699,456,"Hospira, Inc., a Pfizer Company"
0409-5555-02,Sodium Bicarbonate,Injection,"2.5 mEq/5 mL (4.2%, 0.5 mEq/mL)",5700,450,"Hospira, Inc., a Pfizer Company"
0409-5555-02,Sodium Bicarbonate,Injection,"2.5 mEq/5 mL (4.2%, 0.5 mEq/mL)",5701,386,"Hospira, Inc., a Pfizer Company"
0409-5555-02,Sodium Bicarbonate,Injection,"2.5 mEq/5 mL (4.2%, 0.5 mEq/mL)",5702,366,"Hospira, Inc., a Pfizer Company"
0409-5555-02,Sodium Bicarbonate,Injection,"2.5 mEq/5 mL (4.2%, 0.5 mEq/mL)",5703,267,"Hospira, Inc., a Pfizer Company"
0409-5555-02,Sodium Bicarbonate,Injection,"2.5 mEq/5 mL (4.2%, 0.5 mEq/mL)",5704,265,"Hospira, Inc., a Pfizer Company"
0409-5555-02,Sodium Bicarbonate,Injection,"2.5 mEq/5 mL (4.2%, 0.5 mEq/mL)",5705,247,"Hospira, Inc., a Pfizer Company"
0409-5555-02,Sodium Bicarbonate,Injection,"2.5 mEq/5 mL (4.2%, 0.5 mEq/mL)",5706,176,"Hospira, Inc., a Pfizer Company"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5707,620,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5708,583,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5709,543,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5710,493,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5711,480,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5712,402,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5713,319,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5714,311,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5715,304,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5716,292,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5717,282,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5718,270,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5719,269,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5720,266,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5721,259,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5722,245,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5723,241,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5724,231,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5725,227,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5726,194,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5727,141,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5728,133,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5729,121,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5730,108,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5731,28,"Fresenius Kabi USA, LLC"
63323-095-61,Sodium Chloride 0.9%,Injection,4 meq/1 mL,5732,20,"Fresenius Kabi USA, LLC"
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5733,607,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5734,525,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5735,508,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5736,482,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5737,455,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5738,443,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5739,422,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5740,407,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5741,248,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5742,205,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5743,168,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5744,163,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5745,159,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5746,158,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5747,90,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5748,57,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5749,39,Baxter Healthcare
0338-9555-24,Dexmedetomidine Hydrochloride,Injection,200 ug/50 mL,5750,30,Baxter Healthcare
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5751,607,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5752,525,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5753,508,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5754,482,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5755,455,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5756,443,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5757,422,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5758,407,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5759,248,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5760,205,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5761,168,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5762,163,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5763,159,"Mylan Institutional, a Viatris Company"
67457-925-10,Dexmedetomidine Hydrochloride,Injection,400 ug/100 mL,5764,158,"Mylan Institutional, a Viatris Company"
