duns_number,firm_name,address
434384008,BRACCO IMAGING SPA,"VIA RIBES 5, COLLERETTO GIACOSA,  10010, Italy (ITA)"
690114435,TS KOREA,"Rm 302 3/F, 597 Bongcheon-ro Gwanak-gu, Seoul,  08793, Korea, South (KOR)"
829887660,Sterling Pharma USA LLC,"1001 Sheldon Dr Ste 101, Cary, North Carolina (NC) 27513, United States (USA)"
527930966,"Jiangsu Nhwa Pharmaceutical Co., Ltd.","No.6, Tianyong Road, Industrial Park, Xuzhou, Jiangsu 221000, China (CHN)"
420097636,"Livzon New North River Pharmaceutical Co., Ltd.","Renmin One Road, Qingyuan, Guangdong 511518, China (CHN)"
713325350,"Sumitomo Pharma Co., Ltd.","2200 Oaza Tsurusaki, Oita, Oita 870-0106, Japan (JPN)"
217063514,Bioreliance Ltd.,"Pentlands Science Park, Penicuik,  EH26 OPZ, United Kingdom (GBR)"
217063511,Bioreliance Ltd.,"Innovation Park, Hillfoots Road, Stirling, Scotland FK9 4NF, United Kingdom (GBR)"
979421112,Synthon Argentina S.A.,"Ruta Nacional Nro 11, Km. 325, San Lorenzo, Santa Fe S2200MEC, Argentina (ARG)"
915028974,HERMES CHEMICAL COMPANY PRIVATE LIMITED,"SUREY NO 134/149 RAMLINGAMPALLY AILLAGE, BOMMALARAM MANDAL, NALGONDA,  508126, India (IND)"
118417470,Bay Cities Container Corporation,"9206 Santa Fe Springs Road, Santa Fe Springs, California (CA) 90670, United States (USA)"
243201289,SGS Canada Inc,"145 Konrad Cresent Suite 11, Markham, ONTARIO L3R 9T9, Canada (CAN)"
623597783,"O2 for U, Inc.","8281 B South 89th West Ave, Tulsa, Oklahoma (OK) 74131, United States (USA)"
146524934,American Medical Inc,"10 Cook Pkwy, Oceana, West Virginia (WV) 24870, United States (USA)"
118671641,"ALS Group USA, Corp.","3305 N 2nd St, Phoenix, Arizona (AZ) 85012-2318, United States (USA)"
783729598,"Fridababy, LLC","82 NE 26th Street, Suite 102, Miami, Florida (FL) 33137, United States (USA)"
529129333,Zhejiang ChemPacific Corporation,"East Blvd, Jiaxiang Port, Zhapu, Jiaxing, Zhejiang 314201, China (CHN)"
086003746,Darbun Enterprises Inc dba All Saints Healthcare,"11810 Saticoy Street, North Hollywood, California (CA) 91605, United States (USA)"
010717819,"Enemeez, LLC dba Summit Pharmaceuticals","1406 West Victory lane, Phoenix, Arizona (AZ) 85027, United States (USA)"
590829388,Douglas Manufacturing Limited,"Corner Central Park Driveand Te Pai Place, Lincoln Auckland,  0610, New Zealand (NZL)"
383174901,SA Cofatech,"6 Rue Des Forges, Loudun,  86200, France (FRA)"
088169581,"Samson Pharmaceuticals, Inc.","5635 Smithway St, Commerce, California (CA) 90040, United States (USA)"
066358263,General Cryogenic Technologies LLC,"400 Shames Dr, Westbury, New York (NY) 11590, United States (USA)"
735516572,Alembic Manufacturing Limited,"Unit 6, Wimbourne Buildings, Atlantic Way, South Glamorgan, Wales CF63 3RA, United Kingdom (GBR)"
850486280,THE EGYPTIAN SAUDI CO. FOR MEDICAL MANUFACTURING (MASCOMID),"El Kassed Sluiceway Beside Muzalaqan El Mahala El Kornish Street, Tanta,  31111, Egypt (EGY)"
964809417,"Surefil, LLC","4560 Danvers Drive S.E., Grand Rapids, Michigan (MI) 49512, United States (USA)"
650516235,K PATEL PHYTO EXTRACTIONS PRIVATE LIMITED,"Village Talwada, Behind Old Sales Tax Check Post, NH-48, Valsad, Gujarat 396105, India (IND)"
650391548,ONESOURCE SPECIALTY PHARMA LIMITED,"Beta Lactam Division, 152/6 & 154/16, Doresanipalya, Bilekahalli, Bannerghatta Road,, Bengaluru, Karnataka 560076, India (IND)"
301668586,"TAPI Hungary Industries Ltd - Sajóbábony, 024/180 hrsz. alatti telephely","024/180 hrsz., Sajòbábony,  3792, Hungary (HUN)"
366797490,Teva Pharmaceutical Works Private Limited Company,"Gyartelep Pf: 6, Sajobabony,  H-3792, Hungary (HUN)"
839322468,"Peninsula Home Health Care, Inc.","514 West Stein Hwy, Seaford, Delaware (DE) 19973, United States (USA)"
121572098,Hometown Medical LLC,"814 Belmont St., Vicksburg, Mississippi (MS) 39180, United States (USA)"
529047233,"Zhejiang Rongyao Biotech Co., Ltd.","30 South Duchuan, Chem & APIs Industrial Zone, Linhai, Taizhou, Zhejiang 317016, China (CHN)"
862372356,Nectar Life Sciences Limited,"Unit II, Village Saidpura Tehsil Dera Bassi,, SAS Nagar, Punjab 140507, India (IND)"
230780363,RECKITT BENCKISER HEALTHCARE INTERNATIONAL LTD,"D95 Building, Nottingham,  NG90 1BS, United Kingdom (GBR)"
618929277,"AIRGAS USA, LLC","1241 Sw 44Th Ave, Ocala, Florida (FL) 34474-8749, United States (USA)"
872961318,"MedCyl Services, Ltd.","7878 SW Ellipse Way, Stuart, Florida (FL) 34997, United States (USA)"
651010907,Analytical Solutions,"B--22, MIDC, TTC Ind. Area, Navi Mumbai, Maharashtra 400708, India (IND)"
527007423,"Beijing Rimeng Biobogic Technology Co., Ltd","No. 6 South Park, Jiugong Industrial Park, Daxing District, Beijing,  100076, China (CHN)"
620582002,BioConvergence LLC DBA Singota Solutions,"4320 West Zenith Drive, Bloomington, Indiana (IN) 47404, United States (USA)"
725076298,Encube Ethicals Private Limited,"Plot No C-1 Madkaim Industrial Estate, Ponda,  403404, India (IND)"
658863394,Bora Pharmaceutical Laboratories Inc. Zhongli Plant,"3-1, Ziqiang 4th Rd., Zhongli Dist., Taoyuan City,  320023, Taiwan (TWN)"
658869462,Bora Pharmaceutical Laboratories Inc. Zhongli Plant Building II,"17, Dongyuan Rd., Zhongli Dist., Taoyuan City,  320023, Taiwan (TWN)"
918459095,Vitalife Laboratories (A Division of Arch Pharmalabs Limited),"Village Pathreri Bilaspur Tauru Road, Gurugram, Haryana 122413, India (IND)"
520311192,Catalent Nottingham Limited,"8 Orchard Place, Nottingham Business Park, Nottingham, Nottinghamshire NG8 6PX, United Kingdom (GBR)"
879283633,"Precision Nuclear, LLC","830 Suncrest Dr Ste 1, Johnson City, Tennessee (TN) 37615, United States (USA)"
119204855,MMC - Dickinson Home Medical Equipment,"710 Carpenter Ave, Iron Mountain, Michigan (MI) 49801, United States (USA)"
340805167,Pharmpur GmbH,"Messerschmittring 33, Königsbrunn, Bavaria D-86343, Germany (DEU)"
079932640,"N-Molecular, Inc. dba SOFIE","11 Rogers Road, Suite 6, Haverhill, Massachusetts (MA) 01835, United States (USA)"
925627080,Megafine Pharma (P) Limited,"Plot No 1 to 5, 31-35 & 48-51, 26 & K/201 Lakhmapur, Tal. Dindori, Nashik, Maharashtra 422202, India (IND)"
514560515,E.L. Erman Cosmetic Production LTD,"3 Haplada, ASHDOD,  7752403, Israel (ISR)"
119377929,"Airtec Gases, Llc","1320 Freeport Blvd Ste 114, Sparks, Nevada (NV) 89431, United States (USA)"
027688717,American Gas Products,"15G Sharpners Pond Rd, North Andover, Massachusetts (MA) 01845, United States (USA)"
078623800,SOFIE Co. dba SOFIE,"64 Medical Center Drive Rm B042, Morgantown, West Virginia (WV) 26506, United States (USA)"
008017970,SOFIE Co. dba SOFIE,"110 Clyde Road, Suite 1, Somerset, New Jersey (NJ) 08873, United States (USA)"
693460169,"Bushu Pharmaceuticals, Ltd.","1 Takeno, Kawagoe, Saitama 350-0801, Japan (JPN)"
689049693,"Cosmax, Inc.","46 Jeyakgongdan 2-gil, Hyangnam-eup, Hwaseong, Gyeonggi 18622, Korea, South (KOR)"
964425834,Molecular Imaging Program At Stanford,"1201 Welch Road, Palo Alto, California (CA) 94305, United States (USA)"
266623064,Guerlain,"4 AVENUE GUSTAVE EIFFEL, Chartres,  28000, France (FRA)"
677605709,Watson Pharma Private Limited,"Plot No. A3-A-6, Phase 1A Verna Industrial Estate, Verna, Salcette, Goa 403722, India (IND)"
240652722,IntelGenx Corp.,"6420 Rue Abrams, Saint-Laurent, Quebec H4S 1Y2, Canada (CAN)"
825199131,"AHS Investment Corp. dba At Home Medical, Inc.","2236 Route 9, Howell, New Jersey (NJ) 07731, United States (USA)"
064288301,"Corporate Mailings, Inc.","14 Henderson Dr, West Caldwell, New Jersey (NJ) 07006, United States (USA)"
481210362,Ferring International Center SA,"Chemin de la Vergognausaz 50, St-Prex, VD CH-1162, Switzerland (CHE)"
825047942,"Clinical Resolution Laboratory, Inc.","1530 Moonstone, Brea, California (CA) 92821, United States (USA)"
611531406,"Precisionblend, Inc.","6206 FM 517 E. Rd, Dickinson, Texas (TX) 77539, United States (USA)"
650909067,Raks Pharma Pvt. Ltd.,"UNIT-II, PLOT NO. Z-111/A, SEZ-II, TALUKA - VAGRA, DAHEJ, BHARUCH, GUJARAT 392130, India (IND)"
810007732,"Laboratorios Sanfer, S.A. de C.V.","Blvd. Adolfo Lopez Mateos No. 314, 1-A, CDMX,  01049, Mexico (MEX)"
650732840,Symed Labs Limited,"UNIT-V, Plot No. 89/A, Phase-I, IDA, Jeedimetla (Village), Quthbullapur (Mandal) Medchal-Malkajgiri (District), Hyderabad, Telangana 500055, India (IND)"
766951479,Nelson Labs NV,"Romeinsestraat 12, Leuven,  B-3001, Belgium (BEL)"
438137085,Mitim S.r.l.,"Via Gian Battista Cacciamali 34, Brescia,  25125, Italy (ITA)"
537259694,Eckert & Ziegler Radiopharma GmbH,"Robert-Rössle-Str. 10, Berlin,  13125, Germany (DEU)"
106643576,"Mitchell Cosmetics, Inc.","ONE SOUTHEAST THIRD AVE, Miami, Florida (FL) 33131, United States (USA)"
157451105,"Friona Industries, L.P., Limited Partnership (dba Littlefield Feedyard)","1640 FM 37, Amherst, Texas (TX) 79312, United States (USA)"
421335186,"Guangzhou Ribobio CO., Ltd","No.7 Suida Street, Huangpu District, Guangzhou, Guangdong 510700, China (CHN)"
062643938,L&J Analytical LLC dba H&M Analytical Services,"1301 Whitehorse Mercerville Rd, Suite 101, Hamilton, New Jersey (NJ) 08619, United States (USA)"
676115028,Glenmark Pharmaceuticals Limited,"Village Kishanpura Baddi Nalagarh Road, Baddi, Solan, Himachal Pradesh 173205, India (IND)"
078314885,East Coast Oxygen & Hydro Testing Inc.,"885A Kitchen Drive, Raleigh, North Carolina (NC) 27603, United States (USA)"
620769591,East Coast Oxygen & Hydro Testing Inc.,"4847 Mcway Court, Thomasville, North Carolina (NC) 27361, United States (USA)"
815341862,"Aso Americas, S. De R.l. De C.V.","Rio Michigan No. 9730, Ciudad Juarez, Chihuahua 32695, Mexico (MEX)"
606821721,"American Regent, Inc.","4150 Lyman Drive, Hilliard, Ohio (OH) 43026, United States (USA)"
627278224,"Best Sanitizers, Inc","154 Mullen, Walton, Kentucky (KY) 41094, United States (USA)"
718477255,"YMC Co., Ltd.","5-28 Kokufudai, Komatsu, Ishikawa 9238557, Japan (JPN)"
028348386,"AIRGAS USA, LLC","5548 Magnuson Blvd, Gillette, Wyoming (WY) 82718-6942, United States (USA)"
514832786,Meridian Bioscience Israel Ltd,"4 HaMaayan Street, Modiin,  7177872, Israel (ISR)"
059107649,Genesis Respiratory Services,"11756 State Route 41, West Union, Ohio (OH) 45693, United States (USA)"
327347886,Eurofins Dr. Specht International GmbH,"Am Neulander Gewerbepark 2, Hamburg,  21079, Germany (DEU)"
143266687,"Formulated Solutions, LLC","11775 Starkey Road, Largo, Florida (FL) 33773, United States (USA)"
677602452,EMCURE PHARMACEUTICALS LIMITED,"Plot No. D-24 & D-24/1, M.I.D.C. Kurkumbh, Taluka-Daund, Pune, Maharashtra 413802, India (IND)"
916410202,Anjan Drug Private Limited,"Plot Nos. 109, 110, 115 & 116, SIDCO Pharmaceutical Industrial Estate, Old Mamallapuram Road, Alathur, District Kanchipuram, Tamil Nadu 603110, India (IND)"
119293735,"Biolog, Inc.","225 Corporate Blvd Ste E, Newark, Delaware (DE) 19702, United States (USA)"
339975127,Newchem S.p.A.,"via Roveggia 47, Verona,  37136, Italy (ITA)"
022044197,Inmon Respiratory Services,"4639 Corona Sutie 43, Corpus Christi, Texas (TX) 78411, United States (USA)"
201050882,Vegewax Candleworx Ltd,"300 North Rivermede, Concord, Ontario L4K 2N7, Canada (CAN)"
156975039,"AIRGAS USA, LLC","3400 N Executive Dr, Appleton, Wisconsin (WI) 54911-8809, United States (USA)"
232754981,Almac Clinical Services Ltd,"9 Charlestown Road, Seagoe Industrial Estate, Craigavon, Armagh BT63 5PW, United Kingdom (GBR)"
545319522,"Aurisco Pharmaceutical Co., Ltd.","Badu Industrial Park Zone, Tiantai county, Zhejiang 317200, China (CHN)"
829084461,Aurolife Pharma LLC,"2400 Route 130 North, Dayton, New Jersey (NJ) 08810, United States (USA)"
078296263,Aurolife Pharma LLC,"6 Wheeling Road, Dayton, New Jersey (NJ) 08810, United States (USA)"
203589325,Eurofins CDMO Alphora Inc,"2892 Portland Dr, Oakville, ON L6H5W8, Canada (CAN)"
205515039,Eurofins CDMO Alphora Inc,"2240 Speakman Dr, Mississauga, ON L5K1A9, Canada (CAN)"
243895310,Eurofins CDMO Alphora Inc,"2884 Portland Dr, Oakville, ON L6H5W8, Canada (CAN)"
243297592,Eurofins CDMO Alphora Inc,"2070 Hadwen Road, Mississauga, ON L5K2C9, Canada (CAN)"
243313714,Vetio Animal Health ULC,"9622 rte Transcanadienne, Saint-Laurent, Quebec H4S 1V9, Canada (CAN)"
650484991,THE MADRAS PHARMACEUTICALS,"137-B, Old Mahabalipuram Road, Chennai, Tamilnadu 600096, India (IND)"
725585876,Glochem Industries Private Limited,"Survey No. 174 to 176, IDA Bollaram, Sangareddy district, Telangana State 502325, India (IND)"
499181139,Aeropharm Gmbh,"Francois-Mitterrand-Allee 1, Rudolstadt, - D-07407, Germany (DEU)"
962048208,Northwest Respiratory Services,"1828 Spooner Ave Suite C, Altoona, Wisconsin (WI) 54720, United States (USA)"
136932444,"Products by O2, Inc.","4950 West Prospect Road, Fort Lauderdale, Florida (FL) 33309, United States (USA)"
658833694,Savior Lifetec Corporation Tainan Branch,"11, Da-Shuen 9th Rd., Xinshi Dist., Tainan City,  744094, Taiwan (TWN)"
829572556,"RemedyRepack, Inc","625 Kolter Drive, Suite 4, Indiana, Pennsylvania (PA) 15701, United States (USA)"
544407753,"Zhejiang Raybow Pharmaceutical Co.,Ltd.","No.18, Nanyangsan Road, Linhai, TaiZhou, Zhejiang Province 317016, China (CHN)"
506173753,Gerolymatos International S.A.,"145-147 Dimokratias Avenue, Acharnes, Attiki 136-72, Greece (GRC)"
654223122,"YUNNAN BAIYAO GROUP CO.,LTD","No. 3686 Yunnan Baiyao Street, Chenggong District,, Kunming, Yunnan Province 650500, China (CHN)"
650658532,Aragen Life Sciences Limited,"Manufacturing Unit, Plot 28A, IDA, Nacharam, Hyderabad, Telangana 500076, India (IND)"
449987030,"Hebei Shengxue Dacheng Pharmaceutical Co., Ltd. manufacturing site 2","No. 57 Zhangju road,Luancheng District, Shijiazhuang, Hebei province 051430, China (CHN)"
544867229,"hebei shengxue dacheng pharmaceutical co., ltd.","no.50 shengxue road,luancheng district, shijiazhuang, hebei province 051430, China (CHN)"
078670599,RHEMA MEDICAL,"2400 CHAMBERS ST., VENUS, Texas (TX) 76084, United States (USA)"
650442440,CIPLA LIMITED,"285, 286, 287, KIADB, IV Phase, Industrial area Bommasandra-Jigani Link Road, Bengaluru, Karnataka 560105, India (IND)"
381612779,SGS France,"29 AV ARISTIDE BRIAND, ARCUEIL,  94110, France (FRA)"
797472792,Sanitor Corporation,"8400 Cerritos Ave, Stanton, California (CA) 90680, United States (USA)"
785047999,Colgate-Palmolive Company,"200 Centennial Ct, Morristown, Tennessee (TN) 37813, United States (USA)"
687339846,"YS Life Science Co., Ltd.","207, Sujeong-ro, Jangan-myeon, Hwaseong-si, Gyeonggi-do 18581, Korea, South (KOR)"
480641935,RIVOPHARM SA,"CENTRO INSEMA, MANNO, TI 6928, Switzerland (CHE)"
470471158,Industrial Farmaceutica Cantabria SA,"Barrio Solia (Liaño) 30, Villaescusa,  39690, Spain (ESP)"
419643184,Amgen Europe BV,"Minervum 7061, Breda, NBNT,  4817 ZK, Netherlands (NLD)"
706278314,"Sakai Chemical Industry Co.,Ltd.","110, TAJUKU, IZUMIMACHISHIMOGAWA, IWAKI, FUKUSHIMA 971-8183, Japan (JPN)"
790387927,"Cerovene, Inc.","612 Corporate Way Suite 10, Valley Cottage, New York (NY) 10989, United States (USA)"
858328710,Intas Pharmaceuticals Limited,"Camp Road, Selaqui, Dehradun, Uttarakhand 248011, India (IND)"
961643454,"Arbonne International, LLC","800 Commerce Parkway West Dr Suite B, Greenwood, Indiana (IN) 46143, United States (USA)"
787330711,MVA Scientific Consultants,"3300 Breckinridge Blvd Suite 400, Duluth, Georgia (GA) 30096, United States (USA)"
831759712,International Pharma Packaging and Distribution,"1300 Altura Road, Fort Mill, South Carolina (SC) 29708, United States (USA)"
918604344,SYNTHIMED LABS PRIVATE LIMITED,"Village Bhagwanpura, Barwala Road, Derabassi, Mohali, Punjab 140507, India (IND)"
080786885,Ozark Physical Medicine Center for Operations Ozark Plaza and Medical Service L.L.C. DBA Ozark Home Medical Equipment,"2725 N Westwood Blvd Ste 16, Poplar Bluff, Missouri (MO) 63901-2367, United States (USA)"
860037948,Amneal Oncology Private Limited,"Plot No. S-3, S-4, S-5A, TSIIC-SEZ Village-Polepally Mandal-Jadcherla MAHABOOBNAGAR, Mahaboobnagar, TG 509301, India (IND)"
863842112,LUPIN MANUFACTURING SOLUTIONS LIMITED,"Block - 21, At & Post, Dabhasa, Taluka Padra, Vadodara, Gujarat 391440, India (IND)"
331156161,Eurofins PHAST GmbH,"Kardinal-Wendel-Strasse 16, Homburg, Saarland 66424, Germany (DEU)"
537427473,Micronisierungs-Kontor Oberrot GmbH,"Industriestr. 17, Oberrot, - 74420, Germany (DEU)"
578075491,MW ENCAP LIMITED,"Units 1-8 Oakbank Park Way, Livingston,  EH53 0TH, United Kingdom (GBR)"
907157572,UNIDADE DE ESTERILIZAÇÃO COTIA LTDA.,"Av. Cruzada Bandeirantes/ N 29 0, Cotia, SP 06705-140, Brazil (BRA)"
099315780,Roost Potato Company Inc (dba Intermountain Beef),"1440 E 750 S, Eden, Idaho (ID) 83325, United States (USA)"
137337247,Tenda Horse Products LLC,"2377 Campbell St, Sandusky, Ohio (OH) 44870, United States (USA)"
967820619,"Boehringer Ingelheim Fremont, Inc.","6701 Kaiser Drive, Fremont, California (CA) 94555, United States (USA)"
371117134,Henogen,"Rue de la Marlette, 14, Seneffe,  7180, Belgium (BEL)"
626626969,RWM TECHNOLOGIES LLC,"3801 NORTH HAWTHORNE STREET, CHATTANOOGA, Tennessee (TN) 37406, United States (USA)"
713886984,"SHIONO FINESSE, LTD.","49HAMAWARI156-1, MIKUNICHOYONOZU, SAKAI, FUKUI 913-0036, Japan (JPN)"
607277162,"Mili Pharmaceuticals, Inc.","1161 California Ave, Corona, California (CA) 92881, United States (USA)"
796097624,"Superior Oxygen & Medical Supplies, Inc.","545 Penn Ave West, Reading Shopping Center, Reading, Pennsylvania (PA) 19611-1035, United States (USA)"
831727388,UCSF Radiopharmaceutical Facility,"185 Berry Street Suite 350, San Francisco, California (CA) 94107, United States (USA)"
167046148,"Airtec Gases, LLC","2900 S. Highland Ste 19A, Las Vegas, Nevada (NV) 89109-1075, United States (USA)"
172209277,"Catalent Indiana, LLC","1300 S. Patterson Drive, Bloomington, Indiana (IN) 47403, United States (USA)"
119085807,"Catalent Indiana, LLC","1100 S Strong Drive, Bloomington, Indiana (IN) 47403, United States (USA)"
831750356,"Shire Human Genetic Therapies, Inc.","205 Alewife Brook Parkway, Cambridge, Massachusetts (MA) 02138, United States (USA)"
248293359,Charlotte Products,"2060 Fisher Drive, Peterborough, Ontario K9J 6X6, Canada (CAN)"
149484540,"Larken Laboratories, Inc.","276 Nissan Parkway Building A, Suite 200, Canton, Mississippi (MS) 39046-7006, United States (USA)"
653894501,"Wuxi Fortune Pharmaceutical Co., Ltd","No.2 Rongyang 1st Road, Xishan Economic Zone, Wuxi, Jiangsu Province 214191, China (CHN)"
465981181,QUIMI ROMAR SL,"CALLE ISAAC NEWTON, 2, SAGUNTO, VALENCIA 46520, Spain (ESP)"
772679105,Svizera Labs Private Limited,"D 16/5-6, TTC Industrial Area, Near Turbhe Telephone Exchange, Govandi West, Thane, Maharashtra 400703, India (IND)"
480055421,CARBOGEN AMCIS AG,"Schachenallee 29, Aarau,  5000, Switzerland (CHE)"
920876807,Enem Nostrum Remedies Private Limited,"201-204,Gayatri Commercial Complex, Behind Mittal Industrial Estate, Andheri-Kurla Road, Marol, Andheri (E), Mumbai, Maharashtra 400059, India (IND)"
135049810,"The Skin Atelier, Inc. dba Skinprint","1997 Rt. 17M Suite 10, Goshen, New York (NY) 10924, United States (USA)"
918917303,Ipca Laboratories Limited,"Plot No. 65, 99 and 126, Danudyog Industrial Estate, Piparia, Silvassa, U.T. of Dadra and Nagar Haveli and Daman and Diu 396230, India (IND)"
662003490,S & J INTERNATIONAL ENTERPRISES PUBLIC COMPANY LIMITED BRANCH,"789/159 Moo 1, Sai Nong Kho-Leamchabang Road, SI RACHA,  20230, Thailand (THA)"
